d,TC
6330,0.86459333
6331,0.887256073
6332,0.902573981
6333,0.885932722
6334,0.841615417
6335,0.867552861
6336,0.886248338
6337,0.896377999
6338,0.890660043
6339,0.930684942
6340,0.910581691
6341,0.88778917
6342,0.837059543
6343,0.865436936
6344,0.877692311
6345,0.891112788
6346,0.930177123
6347,0.920278299
6348,0.944643546
6349,0.944375907
6350,0.944166465
6351,0.940034563
6352,0.95530233
6353,0.965163196
6354,0.965492701
6355,0.958318744
6356,0.919247106
6357,0.955269261
6358,0.988164543
6359,0.902192594
6360,0.892626796
6361,0.930794517
6362,0.923082383
6363,0.956367178
6364,0.94056448
6365,0.912135833
6366,0.923174221
6367,0.92153455
6368,0.940677401
6369,1.011359961
6370,1.061411658
6371,1.003864709
6372,1.013917674
6373,1.043107362
6374,1.065181803
6375,1.040326163
6376,1.076255175
6377,1.06928023
6378,1.072806987
6379,1.117574668
6380,1.081899576
6381,1.067120292
6382,1.082885097
6383,1.114034522
6384,1.174491834
6385,1.150105606
6386,1.141626577
6387,1.145802635
6388,1.108671452
6389,1.20213606
6390,1.055911185
6391,1.001180042
6392,1.016599398
6393,1.051839372
6394,1.03017156
6395,1.100187009
6396,1.09968177
6397,1.10624221
6398,1.113066448
6399,1.138265468
6400,1.147544219
6401,1.123300631
6402,1.040426112
6403,1.107301232
6404,1.054274629
6405,0.999187324
6406,0.985883462
6407,0.980243468
6408,1.067158921
6409,1.084063034
6410,1.104084049
6411,1.092136388
6412,1.103543085
6413,1.111480107
6414,1.141012516
6415,1.168561278
6416,1.23855138
6417,1.168754899
6418,1.079736197
6419,1.121072989
6420,1.163905845
6421,1.217139741
6422,1.263737298
6423,1.311655028
6424,1.2258431
6425,1.149449086
6426,1.190330574
6427,1.204847385
6428,1.022013311
6429,1.098835108
6430,1.128278156
6431,1.166038992
6432,1.164206786
6433,1.209313822
6434,1.242062963
6435,1.181410852
6436,1.190828983
6437,1.161501032
6438,1.214638498
6439,1.285428945
6440,1.275139994
6441,1.241654731
6442,1.260880261
6443,1.298759387
6444,1.320068845
6445,1.320293738
6446,1.323570373
6447,1.288238793
6448,1.225042348
6449,1.254354988
6450,1.183935061
6451,1.303117829
6452,1.321855065
6453,1.320345989
6454,1.356138627
6455,1.410636787
6456,1.33579564
6457,1.410165542
6458,1.525265911
6459,1.498534067
6460,1.496315217
6461,1.579990306
6462,1.53156734
6463,1.583029928
6464,1.534336337
6465,1.51421654
6466,1.529812501
6467,1.499014972
6468,1.4523045
6469,1.390313752
6470,1.342537099
6471,1.415812634
6472,1.559049594
6473,1.533347966
6474,1.618323507
6475,1.612948643
6476,1.394933258
6477,1.36225945
6478,1.473943014
6479,1.502770843
6480,1.533401781
6481,1.54459541
6482,1.52330003
6483,1.440942358
6484,1.480723639
6485,1.419252138
6486,1.363032769
6487,1.454432682
6488,1.39741582
6489,1.567283535
6490,1.481622872
6491,1.618793112
6492,1.550400258
6493,1.383788906
6494,1.283351614
6495,1.358893394
6496,1.38424144
6497,1.260377128
6498,1.286411625
6499,1.363771882
6500,1.444531691
6501,1.408619501
6502,1.473359574
6503,1.53807592
6504,1.485022487
6505,1.393865248
6506,1.450083278
6507,1.496651031
6508,1.424660309
6509,1.374053233
6510,1.410338187
6511,1.431684109
6512,1.469521658
6513,1.536245372
6514,1.496307146
6515,1.400983494
6516,1.387418211
6517,1.367158844
6518,1.39967662
6519,1.425084265
6520,1.452489153
6521,1.45941321
6522,1.465098365
6523,1.454878928
6524,1.358264994
6525,1.376865239
6526,1.380137106
6527,1.381321173
6528,1.39376906
6529,1.418369279
6530,1.350789068
6531,1.205133582
6532,1.279415464
6533,1.108021174
6534,1.207468413
6535,1.352277549
6536,1.413864056
6537,1.436413234
6538,1.422258801
6539,1.320675996
6540,1.199443958
6541,1.141348437
6542,1.182061174
6543,1.244546618
6544,1.224008727
6545,1.091131008
6546,1.142597596
6547,1.183334884
6548,1.247260385
6549,1.241795804
6550,1.168029176
6551,1.264614252
6552,1.228546035
6553,1.253353971
6554,1.326264464
6555,1.279137655
6556,1.153089858
6557,1.241950679
6558,1.17718443
6559,1.134394456
6560,1.280760477
6561,1.27864779
6562,1.131810756
6563,1.107270055
6564,1.154439679
6565,1.224458949
6566,1.270423423
6567,1.180265256
6568,1.163144257
6569,1.094765653
6570,0.924304148
6571,0.856963644
6572,0.975681986
6573,1.044404692
6574,1.075418077
6575,1.083660782
6576,1.113410946
6577,1.094333797
6578,1.045320511
6579,0.896283431
6580,0.890752584
6581,0.846807871
6582,0.925355492
6583,0.998306109
6584,0.916837307
6585,0.923826316
6586,0.865815993
6587,0.891972693
6588,0.902388142
6589,0.832917563
6590,0.816125639
6591,0.865313665
6592,0.853661299
6593,0.834331967
6594,0.816919291
6595,0.787720559
6596,0.806271016
6597,0.749163245
6598,0.722170779
6599,0.778152827
6600,0.796138551
6601,0.755067128
6602,0.711150041
6603,0.711044937
6604,0.718016626
6605,0.79030075
6606,0.809571936
6607,0.834193425
6608,0.781216651
6609,0.783794888
6610,0.795652758
6611,0.765774327
6612,0.77418405
6613,0.871544111
6614,0.899079097
6615,0.87388878
6616,0.850741832
6617,0.836199247
6618,0.841762729
6619,0.832534271
6620,0.866368933
6621,0.828802745
6622,0.791946032
6623,0.805975382
6624,0.801024362
6625,0.787935274
6626,0.802593088
6627,0.811633796
6628,0.829878221
6629,0.824098899
6630,0.81001051
6631,0.848070597
6632,0.837524508
6633,0.791884181
6634,0.75095977
6635,0.792911488
6636,0.771211116
6637,0.776749852
6638,0.824967007
6639,0.783906694
6640,0.797566322
6641,0.78147517
6642,0.788164397
6643,0.765213803
6644,0.766349834
6645,0.75457941
6646,0.745806561
6647,0.743165383
6648,0.79753721
6649,0.803423647
6650,0.766193205
6651,0.739104446
6652,0.703274245
6653,0.73281955
6654,0.734200857
6655,0.762056987
6656,0.773019821
6657,0.78676832
6658,0.737900939
6659,0.762406496
6660,0.765842256
6661,0.755359953
6662,0.749498957
6663,0.76707182
6664,0.778683358
6665,0.80865612
6666,0.774913816
6667,0.773625539
6668,0.784168559
6669,0.78920196
6670,0.767327366
6671,0.774456688
6672,0.798529206
6673,0.769438044
6674,0.803008346
6675,0.839353511
6676,0.837350353
6677,0.816887404
6678,0.818009651
6679,0.836292469
6680,0.846535805
6681,0.846738462
6682,0.832746101
6683,0.832567774
6684,0.796825977
6685,0.814799241
6686,0.818706264
6687,0.823149968
6688,0.792340686
6689,0.817001158
6690,0.855751853
6691,0.849616183
6692,0.886129158
6693,0.892483053
6694,0.862271467
6695,0.86459333
6696,0.887256073
6697,0.902573981
6698,0.885932722
6699,0.841615417
6700,0.867552861
6701,0.886248338
6702,0.896377999
6703,0.890660043
6704,0.930684942
6705,0.910581691
6706,0.88778917
6707,0.837059543
6708,0.865436936
6709,0.877692311
6710,0.891112788
6711,0.930177123
6712,0.920278299
6713,0.944643546
6714,0.944375907
6715,0.944166465
6716,0.940034563
6717,0.95530233
6718,0.965163196
6719,0.965492701
6720,0.958318744
6721,0.919247106
6722,0.955269261
6723,0.988164543
6724,0.902192594
6725,0.892626796
6726,0.930794517
6727,0.923082383
6728,0.956367178
6729,0.94056448
6730,0.912135833
6731,0.923174221
6732,0.92153455
6733,0.940677401
6734,1.011359961
6735,1.061411658
6736,1.003864709
6737,1.013917674
6738,1.043107362
6739,1.065181803
6740,1.040326163
6741,1.076255175
6742,1.06928023
6743,1.072806987
6744,1.117574668
6745,1.081899576
6746,1.067120292
6747,1.082885097
6748,1.114034522
6749,1.174491834
6750,1.150105606
6751,1.141626577
6752,1.145802635
6753,1.108671452
6754,1.20213606
6755,1.055911185
6756,1.001180042
6757,1.016599398
6758,1.051839372
6759,1.03017156
6760,1.100187009
6761,1.09968177
6762,1.10624221
6763,1.113066448
6764,1.138265468
6765,1.147544219
6766,1.123300631
6767,1.040426112
6768,1.107301232
6769,1.054274629
6770,0.999187324
6771,0.985883462
6772,0.980243468
6773,1.067158921
6774,1.084063034
6775,1.104084049
6776,1.092136388
6777,1.103543085
6778,1.111480107
6779,1.141012516
6780,1.168561278
6781,1.23855138
6782,1.168754899
6783,1.079736197
6784,1.121072989
6785,1.163905845
6786,1.217139741
6787,1.263737298
6788,1.311655028
6789,1.2258431
6790,1.149449086
6791,1.190330574
6792,1.204847385
6793,1.022013311
6794,1.098835108
6795,1.128278156
6796,1.166038992
6797,1.164206786
6798,1.209313822
6799,1.242062963
6800,1.181410852
6801,1.190828983
6802,1.161501032
6803,1.214638498
6804,1.285428945
6805,1.275139994
6806,1.241654731
6807,1.260880261
6808,1.298759387
6809,1.320068845
6810,1.320293738
6811,1.323570373
6812,1.288238793
6813,1.225042348
6814,1.254354988
6815,1.183935061
6816,1.303117829
6817,1.321855065
6818,1.320345989
6819,1.356138627
6820,1.410636787
6821,1.33579564
6822,1.410165542
6823,1.525265911
6824,1.498534067
6825,1.496315217
6826,1.579990306
6827,1.53156734
6828,1.583029928
6829,1.534336337
6830,1.51421654
6831,1.529812501
6832,1.499014972
6833,1.4523045
6834,1.390313752
6835,1.342537099
6836,1.415812634
6837,1.559049594
6838,1.533347966
6839,1.618323507
6840,1.612948643
6841,1.394933258
6842,1.36225945
6843,1.473943014
6844,1.502770843
6845,1.533401781
6846,1.54459541
6847,1.52330003
6848,1.440942358
6849,1.480723639
6850,1.419252138
6851,1.363032769
6852,1.454432682
6853,1.39741582
6854,1.567283535
6855,1.481622872
6856,1.618793112
6857,1.550400258
6858,1.383788906
6859,1.283351614
6860,1.358893394
6861,1.38424144
6862,1.260377128
6863,1.286411625
6864,1.363771882
6865,1.444531691
6866,1.408619501
6867,1.473359574
6868,1.53807592
6869,1.485022487
6870,1.393865248
6871,1.450083278
6872,1.496651031
6873,1.424660309
6874,1.374053233
6875,1.410338187
6876,1.431684109
6877,1.469521658
6878,1.536245372
6879,1.496307146
6880,1.400983494
6881,1.387418211
6882,1.367158844
6883,1.39967662
6884,1.425084265
6885,1.452489153
6886,1.45941321
6887,1.465098365
6888,1.454878928
6889,1.358264994
6890,1.376865239
6891,1.380137106
6892,1.381321173
6893,1.39376906
6894,1.418369279
6895,1.350789068
6896,1.205133582
6897,1.279415464
6898,1.108021174
6899,1.207468413
6900,1.352277549
6901,1.413864056
6902,1.436413234
6903,1.422258801
6904,1.320675996
6905,1.199443958
6906,1.141348437
6907,1.182061174
6908,1.244546618
6909,1.224008727
6910,1.091131008
6911,1.142597596
6912,1.183334884
6913,1.247260385
6914,1.241795804
6915,1.168029176
6916,1.264614252
6917,1.228546035
6918,1.253353971
6919,1.326264464
6920,1.279137655
6921,1.153089858
6922,1.241950679
6923,1.17718443
6924,1.134394456
6925,1.280760477
6926,1.27864779
6927,1.131810756
6928,1.107270055
6929,1.154439679
6930,1.224458949
6931,1.270423423
6932,1.180265256
6933,1.163144257
6934,1.094765653
6935,0.924304148
